,blockNumber,erc20CoinTotalSupply,globalDebt,marketPriceEth,marketPriceUsd,redemptionPrice,redemptionRate,timestamp,redemptionPriceActual,redemptionRateActual,activeLiquidations,currentFsmUpdate,currentMedianizerUpdate,debtCeiling,liquidationsStarted,totalAnnualizedStabilityFee,totalCollateral,Eth_price
233,11924307,33697749.48483954,33994916.55816005,0.0019587575172801694,3.1303288328992305,"{'block': '11924078', 'id': '0xbc56b49fd55f4f4e30193a1d88f7b28a5e5f79e00371d5e0b0caf6be060ac015-83', 'value': '3.110027846529007203843735901'}",{'hourlyRate': '0.999964999724542190595628294'},1614229453,3.110027846529007,0.9999649997245422,0,{'value': '1634.51807792'},{'value': '1598.119627'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,158701.93181802624573063,1634.51807792
234,11924562,33003988.147912692,33301228.65979415,0.001970475154859001,3.149055019496034,"{'block': '11924334', 'id': '0xa0353343d254582506ab20e04a0321cd3965e7942e0b7ad30074891952e99c5e-279', 'value': '3.109920627447021323960401848'}",{'hourlyRate': '0.999964999724542190595628294'},1614233082,3.1099206274470212,0.9999649997245422,0,{'value': '1614.66926469'},{'value': '1598.119627'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,158462.958484586648419138,1614.66926469
235,11924872,32314850.152332105,32612036.100343797,0.001972142978455923,3.194843827782757,"{'block': '11924646', 'id': '0x57d25fa7876f65e28e18ff58656429ba5126611d1b61c24ea7597c6178ab35c0-192', 'value': '3.109788558938037420100647038'}",{'hourlyRate': '0.999964999724542190595628294'},1614236926,3.1097885589380376,0.9999649997245422,0,{'value': '1598.119627'},{'value': '1619.98590502'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,154888.558484586648419138,1598.119627
236,11925124,32404450.709214896,32701839.627629243,0.001955684305047563,3.201148534766427,"{'block': '11925102', 'id': '0xfea22a994460f132d95f78ddf363b66d5b62b82dcb8c3d4d96f3e3b6d175bf08-172', 'value': '3.109613262378041784158048515'}",{'hourlyRate': '0.999950562303798669040044601'},1614240295,3.109613262378042,0.9999505623037986,0,{'value': '1622.5228993'},{'value': '1636.84318911'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,155702.658484586648419138,1622.5228993
237,11925430,32590450.709214896,32887896.895405672,0.001956765504832438,3.139282686785791,"{'block': '11925392', 'id': '0xf7080dadf83da00f214098fde33a5b3d71b713432c51024a3507166b24bdedee-180', 'value': '3.109458676216192075116507888'}",{'hourlyRate': '0.999950562303798669040044601'},1614244078,3.109458676216192,0.9999505623037986,0,{'value': '1619.98590502'},{'value': '1604.32237743'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,156041.158484586648419138,1619.98590502
238,11925709,32448224.76237547,32750835.450441558,0.0019713486547777424,3.1626787605764597,"{'block': '11925448', 'id': '0x2d4cc290dc4176b2276c132be16de2785b7225e971ce690231b85fe579b8675d-244', 'value': '3.109428870154926820517041428'}",{'hourlyRate': '0.999950562303798669040044601'},1614247728,3.1094288701549266,0.9999505623037986,0,{'value': '1636.84318911'},{'value': '1604.32237743'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,155685.508484586648419138,1636.84318911
239,11926062,32373085.06915381,32675805.575230226,0.001974919999282763,3.2050384192360175,"{'block': '11925989', 'id': '0x89667199470c01182b89ef3d418bc4d7102349664ce48d5747ceca8429d464f2-65', 'value': '3.109122072220020689740248723'}",{'hourlyRate': '0.999950562303798669040044601'},1614252479,3.109122072220021,0.9999505623037986,0,{'value': '1604.32237743'},{'value': '1622.87'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,155387.808484586648419138,1604.32237743
240,11926287,32540635.06915381,32843395.51172029,0.0019727356431153338,3.216622212361462,"{'block': '11926287', 'id': '0x30129761ce4c2680eee4a87decd41f34cee4dddd3e29df19a8a0f62e73b41afe-112', 'value': '3.108961234236432911389101454'}",{'hourlyRate': '0.999950562303798669040044601'},1614255244,3.108961234236433,0.9999505623037986,0,{'value': '1605.17'},{'value': '1630.53890347'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,156422.408484586648419138,1605.17
241,11926502,32540635.06915381,32843443.798224464,0.0019721916818025453,3.215735262278977,"{'block': '11926287', 'id': '0x30129761ce4c2680eee4a87decd41f34cee4dddd3e29df19a8a0f62e73b41afe-112', 'value': '3.108961234236432911389101454'}",{'hourlyRate': '0.99994121288373322904034659'},1614258061,3.108961234236433,0.9999412128837333,0,{'value': '1605.17'},{'value': '1630.53890347'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,156522.408484586648419138,1605.17
242,11926819,32706435.06915381,33009365.90684396,0.0019448471557969192,3.2202590065604277,"{'block': '11926801', 'id': '0xa4e53b9f1003869ac2cae560ddfb04cb0b610fcd4a445d540c9702c63238fb74-121', 'value': '3.108606219435520645948827694'}",{'hourlyRate': '0.99994121288373322904034659'},1614262523,3.108606219435521,0.9999412128837333,0,{'value': '1630.53890347'},{'value': '1655.79027481'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,156990.108484586648419138,1630.53890347
243,11927069,34503935.06888656,34806941.85352178,0.0019433759689179491,3.186709046312275,"{'block': '11926801', 'id': '0xa4e53b9f1003869ac2cae560ddfb04cb0b610fcd4a445d540c9702c63238fb74-121', 'value': '3.108606219435520645948827694'}",{'hourlyRate': '0.99994121288373322904034659'},1614265671,3.108606219435521,0.9999412128837333,0,{'value': '1630.53890347'},{'value': '1639.78'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,163469.108484586648419138,1630.53890347
244,11927295,34732734.69756387,35035810.33949481,0.0019512228845119522,3.1804309170808085,"{'block': '11927074', 'id': '0x317f7834a191aea75fdb256444827c947c4134e4bcd903b0361263dbefab7478-81', 'value': '3.108424996279174017941730275'}",{'hourlyRate': '0.99994121288373322904034659'},1614268887,3.108424996279174,0.9999412128837333,0,{'value': '1655.79027481'},{'value': '1629.96802791'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,164368.608484586648419138,1655.79027481
245,11927619,34736846.31760792,35040012.922067545,0.0019505540721788312,3.1849926406413784,"{'block': '11927584', 'id': '0xf8e1bb82540a3a77b3076eaf229453e2892d0e8390e5399903c5674dcb26783d-221', 'value': '3.108057988567373088392809032'}",{'hourlyRate': '0.999940045550248054664965206'},1614273386,3.108057988567373,0.9999400455502481,0,{'value': '1629.96802791'},{'value': '1632.86559756'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,164331.708484586648419138,1629.96802791
246,11927837,34882660.29464788,35185904.06087778,0.0019628347843824424,3.1426967938561123,"{'block': '11927584', 'id': '0xf8e1bb82540a3a77b3076eaf229453e2892d0e8390e5399903c5674dcb26783d-221', 'value': '3.108057988567373088392809032'}",{'hourlyRate': '0.999940045550248054664965206'},1614276509,3.108057988567373,0.9999400455502481,0,{'value': '1629.96802791'},{'value': '1601.10102942'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,165175.058484586648419138,1629.96802791
247,11928097,34926749.96251272,35230061.53306365,0.0019730214618569994,3.1340152260554133,"{'block': '11927852', 'id': '0xa3f6eae64eebcbc8b450f18e6aa85809e6b3c46acf4f8ecb2543485a951968ca-106', 'value': '3.107863313297715877649241341'}",{'hourlyRate': '0.999940045550248054664965206'},1614279625,3.107863313297716,0.9999400455502481,0,{'value': '1632.86559756'},{'value': '1588.43443249'},39969533.03091682974353548928213537,53,1.019999999999999999972831879,165213.158484586648419138,1632.86559756
248,11928497,34948493.4090765,35278431.16359814,0.0019787686319522016,3.1299978740283665,"{'block': '11928410', 'id': '0x0f47704ed613fbab85c5c7edff4cade4e0aba408aac229165c004f877b7ac3d8-198', 'value': '3.107498064793528917304319725'}",{'hourlyRate': '0.999940045550248054664965206'},1614285030,3.107498064793529,0.9999400455502481,0,{'value': '1588.43443249'},{'value': '1581.79072757'},39969533.03091682974353548928213537,55,1.019999999999999999972831879,165529.926134076482952976,1588.43443249
249,11928670,35101193.4090765,35431235.2900424,0.0019818104668017458,3.1348094201881747,"{'block': '11928497', 'id': '0xf9845d04b71a75a895c087792b5be180541146d7c44b6208ca064d78774bdebe-147', 'value': '3.107434356436110531618146566'}",{'hourlyRate': '0.999947735314406145173468988'},1614287198,3.1074343564361104,0.9999477353144062,0,{'value': '1588.43443249'},{'value': '1581.79072757'},39969533.03091682974353548928213537,55,1.019999999999999999972831879,167045.326661063208244718,1588.43443249
250,11929003,35087775.54075742,35417872.99543308,0.0019868014238707665,3.106661336789791,"{'block': '11928989', 'id': '0x342d1e92703e7cbd4d323d203a9b11a417207be2a2873884ec3313de2007466b-347', 'value': '3.107138958687208764075423097'}",{'hourlyRate': '0.999947735314406145173468988'},1614291754,3.1071389586872087,0.9999477353144062,0,{'value': '1581.79072757'},{'value': '1563.64964282'},39969533.03091682974353548928213537,55,1.019999999999999999972831879,166988.806661063208244718,1581.79072757
251,11929452,35983621.599746384,36312369.113407716,0.002037958579364969,3.014589975526187,"{'block': '11929233', 'id': '0xdbbb8792e3c55bf27c64283f86318a9e43fc9b91ad490c7b89bc3e1234f9fada-173', 'value': '3.106999570296177029514695754'}",{'hourlyRate': '0.999947735314406145173468988'},1614297484,3.106999570296177,0.9999477353144062,0,{'value': '1563.64964282'},{'value': '1479.22043463'},46864302.32746812464737085002665031,59,1.019999999999999999972831879,170787.627491131499454031,1563.64964282
252,11929525,35970190.09116858,36304139.923200205,0.002049827803948441,3.032147175073271,"{'block': '11929506', 'id': '0x02d1734bfa1300f8813714aa962401ba55f91aed1de4f27738831d382be4e21d-169', 'value': '3.106833485239033057993201574'}",{'hourlyRate': '0.999947735314406145173468988'},1614298600,3.106833485239033,0.9999477353144062,0,{'value': '1522.65893922'},{'value': '1479.22043463'},46864302.32746812464737085002665031,59,1.019999999999999999972831879,170785.527491131499454031,1522.65893922
253,11929869,35308069.457395434,35642092.950519435,0.002069324385341853,3.017055529183883,"{'block': '11929778', 'id': '0x9d59e8e8a702e1a85e176f01a6e24ae457000deebaca21ad80eb6f84dcf03a8d-166', 'value': '3.106756344670208709310092021'}",{'hourlyRate': '0.999997711037002673309887877'},1614303043,3.1067563446702087,0.9999977110370026,0,{'value': '1479.22043463'},{'value': '1457.99061305'},46864302.32746812464737085002665031,59,1.019999999999999999972831879,169626.707491131499454031,1479.22043463
254,11930006,35243167.290611,35577254.590294294,0.002077107414688021,3.0848478571035516,"{'block': '11929778', 'id': '0x9d59e8e8a702e1a85e176f01a6e24ae457000deebaca21ad80eb6f84dcf03a8d-166', 'value': '3.106756344670208709310092021'}",{'hourlyRate': '0.999997711037002673309887877'},1614304940,3.1067563446702087,0.9999977110370026,0,{'value': '1479.22043463'},{'value': '1485.16530021'},46864302.32746812464737085002665031,59,1.019999999999999999972831879,169990.677491131499454031,1479.22043463
255,11930331,35301909.52449933,35636079.03265086,0.0020777546109801625,3.099525426805901,"{'block': '11930324', 'id': '0xbaa018dcbd53a04942a4c5558f41331d54937f65d87fb56e3add8ff005e27600-34', 'value': '3.106742128111878365889636097'}",{'hourlyRate': '0.999997711037002673309887877'},1614309014,3.1067421281118786,0.9999977110370026,0,{'value': '1485.16530021'},{'value': '1491.76683831'},46864302.32746812464737085002665031,59,1.019999999999999999972831879,171119.444914520433217802,1485.16530021
256,11930570,35322604.53977918,35656842.093142174,0.0020792302401282307,3.101726721434633,"{'block': '11930324', 'id': '0xbaa018dcbd53a04942a4c5558f41331d54937f65d87fb56e3add8ff005e27600-34', 'value': '3.106742128111878365889636097'}",{'hourlyRate': '0.999997711037002673309887877'},1614312241,3.1067421281118786,0.9999977110370026,0,{'value': '1485.16530021'},{'value': '1491.76683831'},46864302.32746812464737085002665031,59,1.019999999999999999972831879,171307.413107179775594521,1485.16530021
257,11930828,35183604.53977918,35517900.65430289,0.002054243871435757,3.1087619290436654,"{'block': '11930758', 'id': '0x8c7b065fe53d8ca05fd567b73c39b14ea9223a7f2808db86e9f7ba52183f0422-190', 'value': '3.106730301770627892937269189'}",{'hourlyRate': '1.000010441655667022545967824'},1614316176,3.106730301770628,1.000010441655667,0,{'value': '1491.76683831'},{'value': '1513.33635323'},46864302.32746812464737085002665031,59,1.019999999999999999972831879,171310.413107179775594521,1491.76683831
258,11931201,34957231.62085323,35291629.754147775,0.00206690521793064,3.010794528133242,"{'block': '11931124', 'id': '0x3c08b53ee339642e8c652777c22e01e03c8496cb223dc968b3c0e58805378a40-141', 'value': '3.106774329338235439828743502'}",{'hourlyRate': '1.000010441655667022545967824'},1614320803,3.1067743293382355,1.000010441655667,0,{'value': '1513.33635323'},{'value': '1456.66792169'},46864302.32746812464737085002665031,59,1.019999999999999999972831879,171998.530233460195592361,1513.33635323
259,11931385,35118099.493155904,35452583.963862635,0.0020786535824896552,3.027907993918679,"{'block': '11931124', 'id': '0x3c08b53ee339642e8c652777c22e01e03c8496cb223dc968b3c0e58805378a40-141', 'value': '3.106774329338235439828743502'}",{'hourlyRate': '1.000010441655667022545967824'},1614323315,3.1067743293382355,1.000010441655667,0,{'value': '1513.33635323'},{'value': '1456.66792169'},46864302.32746812464737085002665031,59,1.019999999999999999972831879,172921.280233460195592361,1513.33635323
260,11931709,34429384.04092183,34763944.007168576,0.002113749476291611,3.0444333707028073,"{'block': '11931672', 'id': '0x0a4ee756690ee540de660876dfcefda05b123bdc1baea60c7b0b23f5a7c7a513-274', 'value': '3.106838416425660995154217848'}",{'hourlyRate': '1.000010441655667022545967824'},1614327503,3.106838416425661,1.000010441655667,0,{'value': '1465.32411742'},{'value': '1440.3'},46864302.32746812464737085002665031,59,1.019999999999999999972831879,171631.994743212420627494,1465.32411742
261,11931914,34388813.85547868,34723453.55035097,0.002119782869118529,3.053123266391417,"{'block': '11931672', 'id': '0x0a4ee756690ee540de660876dfcefda05b123bdc1baea60c7b0b23f5a7c7a513-274', 'value': '3.106838416425660995154217848'}",{'hourlyRate': '1.000010441655667022545967824'},1614330352,3.106838416425661,1.000010441655667,0,{'value': '1465.32411742'},{'value': '1440.3'},46864302.32746812464737085002665031,59,1.019999999999999999972831879,177683.994743212420627494,1465.32411742
262,11932227,35627229.206296474,35972901.40942382,0.0021058002904976387,3.0841972214686515,"{'block': '11932206', 'id': '0x761370c6bc47cdf4d184717168be49be662ba958c2ca530a328e1e2ca359f558-60', 'value': '3.106966704999833441186271522'}",{'hourlyRate': '1.000035661298182383290455025'},1614334545,3.1069667049998335,1.0000356612981824,0,{'value': '1440.3'},{'value': '1464.62'},46864302.32746812464737085002665031,66,1.019999999999999999972831879,177139.6872162449604528,1440.3
263,11932520,35507640.99077612,35853407.77185911,0.002087634129351809,3.0696669352223536,"{'block': '11932466', 'id': '0xc063c79a2ba8295d0436793758bcb931582bb5fd7224d0056a0939d595757008-337', 'value': '3.107077965134484537664007776'}",{'hourlyRate': '1.000035661298182383290455025'},1614338583,3.1070779651344846,1.0000356612981824,0,{'value': '1464.62'},{'value': '1470.40465188'},46864302.32746812464737085002665031,66,1.019999999999999999972831879,176783.1872162449604528,1464.62
264,11932886,35517140.1311609,35862938.70808168,0.002086376251184357,3.1153387117954616,"{'block': '11932767', 'id': '0x01bf399b12e0169535b70364260e2a1bab7a606f47d4b142139e051394dda1e6-327', 'value': '3.107189229253348771237715176'}",{'hourlyRate': '1.000035661298182383290455025'},1614343094,3.1071892292533487,1.0000356612981824,0,{'value': '1470.40465188'},{'value': '1493.18163971'},46864302.32746812464737085002665031,66,1.019999999999999999972831879,176848.2872162449604528,1470.40465188
265,11933070,35419312.84874723,35765234.516361855,0.0021024666224891153,3.139364558803843,"{'block': '11933049', 'id': '0x1fea045fa7909637a5e83f357f6463d20a2f927fba3fb1e8e119e420ecd63f46-117', 'value': '3.107296896085857050290458694'}",{'hourlyRate': '1.000035661298182383290455025'},1614345188,3.107296896085857,1.0000356612981824,0,{'value': '1466.54935089'},{'value': '1493.18163971'},46864302.32746812464737085002665031,66,1.019999999999999999972831879,176450.2872162449604528,1466.54935089
266,11933320,35258190.39696917,35604169.17461743,0.0021103057816625366,3.0956286541785913,"{'block': '11933290', 'id': '0xbfb69f47797a0e3738f90845b1fdfade02a36e893e91a0d627fad0e9d8b27657-107', 'value': '3.10740801413873855081618992'}",{'hourlyRate': '1.000035661298182383290455025'},1614349056,3.1074080141387386,1.0000356612981824,0,{'value': '1493.18163971'},{'value': '1466.91'},46864302.32746812464737085002665031,66,1.019999999999999999972831879,176391.2872162449604528,1493.18163971
